"","Polaridade","word","stem"
"7701",1,"chocada","chocar"
"7702",1,"lancado",NA
"7703",1,"veneno",NA
"7704",1,"envolver",NA
"7705",1,"global",NA
"7706",1,"gostosa","gostoso"
"7707",1,"musica","musicar"
"7708",1,"pow",NA
"7709",1,"grandona","grandão"
"7710",1,"medo",NA
"7711",1,"unico",NA
"7712",1,"entendendo","entender"
"7713",1,"bagulho",NA
"7714",1,"preocupado","preocupar"
"7715",1,"empacota","empacotar"
"7716",-1,"engracado",NA
"7717",-1,"mes",NA
"7718",-1,"midia",NA
"7719",-1,"tenta","tentar"
"7720",-1,"manchar",NA
"7721",-1,"imagem",NA
"7722",-1,"poze",NA
"7723",-1,"rodo","rodar"
"7724",-1,"associando","associar"
"7725",-1,"crime",NA
"7726",-1,"minutos","minuto"
"7727",-1,"travada","travado"
"7728",-1,"travada","travar"
"7729",-1,"droga","drogar"
"7730",-1,"evento",NA
"7731",-1,"dizendo","dizer"
"7732",-1,"liberacao",NA
"7733",-1,"drogas","droga"
"7734",-1,"drogas","drogar"
"7735",-1,"monte","montar"
"7736",-1,"crianca",NA
"7737",-1,"seletiva",NA
"7738",-1,"lacracao",NA
"7739",1,"anitter",NA
"7740",1,"maravilhoso",NA
"7741",1,"diga","dizer"
"7742",1,"edita","editar"
"7743",1,"tik",NA
"7744",1,"tok",NA
"7745",1,"mandem","mandar"
"7746",1,"trechos","trecho"
"7747",1,"clipes","clipe"
"7748",1,"amor",NA
"7749",1,"deus",NA
"7750",1,"finalmente",NA
"7751",1,"cavernas","caverna"
"7752",1,"boletos","boleto"
"7753",1,"papel",NA
"7754",1,"aderi","aderir"
"7755",1,"nubank",NA
"7756",1,"pix",NA
"7757",1,"confiando","confiar"
"7758",1,"roxinho","roxo"
"7759",1,"sumida","sumido"
"7760",1,"sumida","sumir"
"7761",1,"esquecem","esquecer"
"7762",1,"diva","divo"
"7763",1,"onibus",NA
"7764",1,"motorista",NA
"7765",1,"colocou","colocar"
"7766",1,"radio","radiar"
"7767",1,"noticia","noticiar"
"7768",1,"vender",NA
"7769",1,"mansao",NA
"7770",1,"milionaria",NA
"7771",1,"tais","tal"
"7772",1,"palavras","palavra"
"7773",1,"referiam","referir"
"7774",1,"gata","gatar"
"7775",1,"gata","gato"
"7776",1,"simplesmente",NA
"7777",1,"conferencia","conferenciar"
"7778",1,"uber",NA
"7779",1,"tocando","tocar"
"7780",1,"espero","esperar"
"7781",1,"grammy",NA
"7782",1,"latino","latinar"
"7783",1,"premiacao",NA
"7784",1,"francesa","francês"
"7785",1,"falando","falar"
"7786",1,"grammy",NA
"7787",1,"indicada","indicado"
"7788",1,"indicada","indicar"
"7789",1,"principais","principal"
"7790",1,"categorias","categoria"
"7791",1,"juliette",NA
"7792",1,"artistas","artista"
"7793",1,"comecar",NA
"7794",1,"onda",NA
"7795",1,"vermelha","vermelhar"
"7796",1,"vermelha","vermelho"
"7797",1,"gigante",NA
"7798",1,"possamos","poder"
"7799",1,"tirar",NA
"7800",1,"video",NA
"7801",1,"falando","falar"
"7802",1,"responsabilizar",NA
"7803",1,"voto","votar"
"7804",1,"ninguem",NA
"7805",1,"video",NA
"7806",1,"antigo",NA
"7807",1,"ngm",NA
"7808",1,"show",NA
"7809",1,"cmg",NA
"7810",1,"pareciam","parecer"
"7811",1,"convidar",NA
"7812",1,"sozinha","só"
"7813",1,"ngm",NA
"7814",1,"antigas","antigo"
"7815",1,"melhores","melhor"
"7816",1,"melhores","melhorar"
"7817",-1,"bolsominion",NA
"7818",-1,"ouvindo","ouvir"
"7819",1,"falar",NA
"7820",1,"latin",NA
"7821",1,"grammy",NA
"7822",-1,"luva",NA
"7823",-1,"dizendo","dizer"
"7824",-1,"brasileiro",NA
"7825",-1,"brasileiro",NA
"7826",-1,"idioma",NA
"7827",1,"viado",NA
"7828",1,"dizendo","dizer"
"7829",1,"rita",NA
"7830",1,"lee",NA
"7831",1,"show",NA
"7832",1,"maracana",NA
"7833",1,"trabalhei","trabalhar"
"7834",1,"mina","minar"
"7835",1,"bolsonarista",NA
"7836",1,"insta","instar"
"7837",1,"compartilhou","compartilhar"
"7838",1,"refere","referir"
"7839",1,"gregorio",NA
"7840",1,"artista",NA
"7841",1,"vagabundo","vagabundar"
"7842",1,"trabalha","trabalhar"
"7843",1,"vive","vivar"
"7844",1,"vive","viver"
"7845",1,"dinheiro",NA
"7846",1,"preciso","precisar"
"7847",1,"falar",NA
"7848",1,"lana",NA
"7849",1,"participando","participar"
"7850",1,"musica","musicar"
"7851",1,"parecendo","parecer"
"7852",1,"modo",NA
"7853",1,"turbo","turbar"
"7854",1,"distinguir",NA
"7855",1,"estudando","estudar"
"7856",1,"enem",NA
"7857",1,"fundo","fundar"
"7858",1,"fundo","fundir"
"7859",1,"tocando","tocar"
"7860",1,"haha",NA
"7861",1,"equilibrio",NA
"7862",1,"viciadinho",NA
"7863",1,"musica","musicar"
"7864",1,"ingles",NA
"7865",1,"verso","versar"
"7866",1,"elliott",NA
"7867",1,"gostozinho",NA
"7868",1,"comprei","comprar"
"7869",1,"perfume","perfumar"
"7870",1,"enfestou","enfestar"
"7871",1,"loterica",NA
"7872",1,"cheiro","cheirar"
"7873",1,"princesa","príncipe"
"7874",1,"morango","morangar"
"7875",1,"sinto","sentir"
"7876",1,"agito","agitar"
"7877",1,"pulo","polir"
"7878",1,"pulo","pular"
"7879",1,"acontecido","acontecer"
"7880",1,"dizia","dizer"
"7881",1,"cmg",NA
"7882",1,"imaginacao",NA
"7883",1,"uso","usar"
"7884",1,"ligo","ligar"
"7885",1,"tv",NA
"7886",1,"ruim",NA
"7887",1,"propaganda",NA
"7888",1,"sertanojos",NA
"7889",1,"ney",NA
"7890",1,"sonegador",NA
"7891",1,"declaracao",NA
"7892",1,"lulaoficial",NA
"7893",1,"ptbrasil",NA
"7894",1,"propaganda",NA
"7895",1,"ludmilla",NA
"7896",1,"brumarquezine",NA
"7897",1,"felipeneto",NA
"7898",1,"zecapagodinho",NA
"7899",1,"gildovigor",NA
"7900",1,"agir",NA
"7901",1,"morar",NA
"7902",1,"irmao",NA
"7903",1,"gay",NA
"7904",1,"irma",NA
"7905",1,"extremos","extremo"
"7906",1,"opostos","opor"
"7907",1,"opostos","oposto"
"7908",1,"irmao",NA
"7909",1,"passa","passar"
"7910",1,"ouvindo","ouvir"
"7911",1,"musica","musicar"
"7912",1,"generica",NA
"7913",1,"pedro","pedrar"
"7914",1,"sampaio",NA
"7915",1,"irma",NA
"7916",1,"ouvindo","ouvir"
"7917",1,"racionais","racional"
"7918",1,"racionais","racionar"
"7919",1,"slipknot",NA
"7920",1,"principalmente",NA
"7921",1,"musica","musicar"
"7922",1,"descreve","descrever"
"7923",1,"consigo","comigo"
"7924",1,"consigo","conseguir"
"7925",-1,"eleicoes",NA
"7926",1,"joao",NA
"7927",1,"experimentei","experimentar"
"7928",1,"cheiros","cheiro"
"7929",1,"perfumes","perfumar"
"7930",1,"perfumes","perfume"
"7931",1,"larissinha",NA
"7932",1,"gostei","gostar"
"7933",1,"usaria","usar"
"7934",1,"amo","amar"
"7935",1,"andando","andar"
"7936",1,"cachorro",NA
"7937",1,"plinio",NA
"7938",1,"saudades","saudade"
"7939",1,"pedronicolasx",NA
"7940",1,"colando","colar"
"7941",1,"sextou",NA
"7942",1,"storye",NA
"7943",1,"gato","gatar"
"7944",1,"preto",NA
"7945",-1,"unico",NA
"7946",-1,"infuenciador",NA
"7947",-1,"comprou","comprar"
"7948",-1,"briga","brigar"
"7949",-1,"colocou","colocar"
"7950",-1,"maquina","maquinar"
"7951",-1,"bolsonaro",NA
"7952",-1,"felipeneto",NA
"7953",-1,"gildovigor",NA
"7954",-1,"juliette",NA
"7955",-1,"cadeanitta",NA
"7956",-1,"mundo",NA
"7957",1,"discussoes",NA
"7958",1,"vs",NA
"7959",1,"sepulturacombr",NA
"7960",1,"bts",NA
"7961",1,"vs",NA
"7962",1,"artistas","artista"
"7963",1,"brasileiros","brasileiro"
"7964",1,"tema","temer"
"7965",1,"internacional",NA
"7966",1,"arrecada","arrecadar"
"7967",1,"especial",NA
"7968",1,"yacht",NA
"7969",1,"amigos","amigo"
"7970",1,"comigo",NA
"7971",1,"ouvindo","ouvir"
"7972",1,"revival",NA
"7973",1,"comecou",NA
"7974",1,"tocar",NA
"7975",1,"mnh",NA
"7976",1,"irma",NA
"7977",1,"gritando","gritar"
"7978",1,"mina","minar"
"7979",1,"louca","louco"
"7980",1,"superei","superar"
"7981",1,"ex",NA
"7982",1,"envolver",NA
"7983",1,"escutando","escutar"
"7984",1,"antigas","antigo"
"7985",1,"banho","banhar"
"7986",1,"xoxota",NA
"7987",1,"cheiro","cheirar"
"7988",1,"morango","morangar"
"7989",1,"caindo","cair"
"7990",-1,"virei","vir"
"7991",-1,"virei","virar"
"7992",-1,"hate",NA
"7993",-1,"luisa",NA
"7994",-1,"sonza",NA
"7995",-1,"lembrei","lembrar"
"7996",-1,"haters",NA
"7997",-1,"doente",NA
"7998",-1,"parei","parar"
"7999",-1,"rainha","rainho"
"8000",-1,"rainha","rei"
"8001",-1,"petista",NA
"8002",-1,"irrita","irritar"
"8003",-1,"isentao",NA
"8004",-1,"isento","isentar"
"8005",-1,"arrependida","arrepender"
"8006",-1,"arrependida","arrependido"
"8007",-1,"coragem",NA
"8008",-1,"assumir",NA
"8009",-1,"responsabilidade",NA
"8010",-1,"escolha","escolher"
"8011",-1,"disfarcada",NA
"8012",-1,"superioridade",NA
"8013",-1,"intelectual",NA
"8014",1,"tropa",NA
"8015",1,"ko",NA
"8016",1,"fiquem","ficar"
"8017",1,"despreocupados","despreocupado"
"8018",1,"despreocupados","despreocupar"
"8019",1,"inveja","invejar"
"8020",1,"pena","penar"
"8021",1,"pena","peno"
"8022",1,"musicas","musicar"
"8023",1,"pabllo",NA
"8024",1,"ficando","ficar"
"8025",1,"musicas","musicar"
"8026",1,"escutando","escutar"
"8027",1,"comeca",NA
"8028",1,"ficar",NA
"8029",1,"repente",NA
"8030",1,"viciadao",NA
"8031",1,"bailarino",NA
"8032",1,"up",NA
"8033",1,"amanhaaaaa",NA
"8034",1,"aniver",NA
"8035",1,"chegou","chegar"
"8036",1,"comprar",NA
"8037",1,"mansao",NA
"8038",1,"alo","alar"
"8039",1,"aguardando","aguardar"
"8040",1,"divulgacao",NA
"8041",1,"live",NA
"8042",1,"lula",NA
"8043",1,"batalha","batalhar"
"8044",1,"civilizatoria",NA
"8045",1,"sobrevivendo","sobreviver"
"8046",1,"migalhas","migalha"
"8047",1,"migalhas","migalhar"
"8048",1,"mon",NA
"8049",1,"soleil",NA
"8050",1,"frances",NA
"8051",1,"maria",NA
"8052",1,"adelia",NA
"8053",1,"geografia",NA
"8054",1,"descobriu","descobrir"
"8055",1,"geografia",NA
"8056",1,"faca",NA
"8057",1,"lojaaa",NA
"8058",1,"mulher",NA
"8059",1,"sabiaaa",NA
"8060",1,"eraaa",NA
"8061",1,"amooo",NA
"8062",1,"ama","amar"
"8063",1,"ama","amo"
"8064",1,"vidoes",NA
"8065",1,"stories",NA
"8066",1,"babados","babado"
"8067",1,"babados","babar"
"8068",1,"posto","pôr"
"8069",1,"posto","postar"
"8070",1,"senti","sentir"
"8071",1,"juroo",NA
"8072",1,"comprar",NA
"8073",1,"mansao",NA
"8074",1,"passa","passar"
"8075",1,"pix",NA
"8076",1,"acreditando","acreditar"
"8077",1,"morro","morrer"
"8078",-1,"taaaaanto",NA
"8079",-1,"falou","falar"
"8080",-1,"lula",NA
"8081",-1,"bicha","bichar"
"8082",-1,"bicha","bicho"
"8083",-1,"sumiu","sumir"
"8084",-1,"oportunista",NA
"8085",-1,"querer",NA
"8086",-1,"colher",NA
"8087",-1,"louros","louro"
"8088",1,"sexo",NA
"8089",1,"anittaqueria",NA
"8090",1,"fofocalizandonosbt",NA
"8091",-1,"abandonou","abandonar"
"8092",-1,"lula",NA
"8093",1,"mae",NA
"8094",1,"marcella",NA
"8095",1,"serve","servir"
"8096",1,"mae",NA
"8097",1,"sexo",NA
"8098",1,"algema","algemar"
"8099",1,"porra",NA
"8100",1,"odio",NA
"8101",1,"mansao",NA
"8102",1,"relevancia",NA
"8103",1,"aguento","aguentar"
"8104",-1,"faria","fazer"
"8105",-1,"cafe",NA
"8106",-1,"curto","curtir"
"8107",-1,"porra",NA
"8108",-1,"apaixonado","apaixonar"
"8109",-1,"indecente",NA
"8110",-1,"injusticada",NA
"8111",-1,"clipe",NA
"8112",1,"vendendo","vender"
"8113",1,"rio","rir"
"8114",1,"janeiro",NA
"8115",1,"acredito","acreditar"
"8116",1,"nisso",NA
"8117",1,"nea",NA
"8118",1,"vida","vidar"
"8119",1,"pensando","pensar"
"8120",1,"comprar",NA
"8121",1,"mansao",NA
"8122",-1,"comprando","comprar"
"8123",-1,"sambaenredo",NA
"8124",-1,"cantar",NA
"8125",1,"canso","cansar"
"8126",1,"apresentacao",NA
"8127",1,"vma",NA
"8128",1,"arrepio","arrepiar"
"8129",1,"todaaaa",NA
"8130",1,"jesus",NA
"8131",1,"bolsonarista",NA
"8132",1,"merda",NA
"8133",1,"falando","falar"
"8134",1,"aids",NA
"8135",1,"grava","gravar"
"8136",1,"video",NA
"8137",1,"mansao",NA
"8138",1,"venda","vendar"
"8139",1,"venda","vender"
"8140",1,"casimiro",NA
"8141",1,"reagir",NA
"8142",1,"apartamento",NA
"8143",1,"hb",NA
"8144",1,"aceita","aceitar"
"8145",1,"aceita","aceito"
"8146",1,"trocar",NA
"8147",1,"venda","vendar"
"8148",1,"venda","vender"
"8149",1,"economiza","economizar"
"8150",1,"iptu",NA
"8151",1,"viciei","viciar"
"8152",1,"audio",NA
"8153",1,"apresentacao",NA
"8154",1,"vma",NA
"8155",1,"comprar",NA
"8156",1,"compra","comprar"
"8157",1,"mansao",NA
"8158",1,"viajando","viajar"
"8159",1,"gomes","gomar"
"8160",-1,"absurdo",NA
"8161",-1,"silencio","silenciar"
"8162",-1,"respeito","respeitar"
"8163",-1,"frio",NA
"8164",1,"morar",NA
"8165",1,"pisou","pisar"
"8166",1,"botou","botar"
"8167",1,"venda","vendar"
"8168",1,"venda","vender"
"8169",1,"ohhhh",NA
"8170",1,"vendido","vender"
"8171",-1,"cupom",NA
"8172",-1,"shein",NA
"8173",-1,"prestando","prestar"
"8174",-1,"treta",NA
"8175",-1,"carnaval",NA
"8176",-1,"atualizem",NA
"8177",1,"mostruario",NA
"8178",1,"cheiro","cheirar"
"8179",1,"perfumes","perfumar"
"8180",1,"perfumes","perfume"
"8181",1,"ppk",NA
"8182",1,"kkkkkkkkkkkkkkkkkk",NA
"8183",1,"dao",NA
"8184",1,"vontade",NA
"8185",1,"comer",NA
"8186",1,"cheirinho","cheiro"
"8187",1,"doce",NA
"8188",1,"bala","balar"
"8189",1,"bala","balir"
"8190",-1,"engracado",NA
"8191",-1,"passou","passar"
"8192",-1,"turno",NA
"8193",-1,"caladinha","calado"
"8194",-1,"ciro",NA
"8195",-1,"gomes","gomar"
"8196",1,"representatividade",NA
"8197",1,"extra",NA
"8198",1,"falando","falar"
"8199",1,"comprou","comprar"
"8200",1,"mansao",NA
"8201",1,"itanhanga",NA
"8202",1,"zona","zonar"
"8203",1,"sul",NA
"8204",1,"rio","rir"
"8205",1,"itanhanga",NA
"8206",1,"zona","zonar"
"8207",1,"sul",NA
"8208",1,"estagiario",NA
"8209",1,"errou","errar"
"8210",1,"feio",NA
"8211",1,"joao",NA
"8212",1,"guilherme",NA
"8213",1,"tipicamente",NA
"8214",1,"namoraria","namorar"
"8215",1,"achando","achar"
"8216",1,"fic",NA
"8217",1,"sumico",NA
"8218",1,"capaz",NA
"8219",1,"noticias","noticiar"
"8220",1,"compilacao",NA
"8221",1,"bebada",NA
"8222",-1,"anda","andar"
"8223",-1,"semanas","semana"
"8224",-1,"diva","divo"
"8225",-1,"envolve","envolver"
"8226",-1,"polemica","polemicar"
"8227",-1,"lula",NA
"8228",-1,"ganhe","ganhar"
"8229",-1,"aviso","avisar"
"8230",-1,"vierem","vir"
"8231",-1,"falar",NA
"8232",-1,"causa","causar"
"8233",-1,"janones",NA
"8234",-1,"felipe",NA
"8235",-1,"neto",NA
"8236",-1,"tebet",NA
"8237",-1,"protetor",NA
"8238",-1,"bucal",NA
"8239",-1,"lutas","luta"
"8240",-1,"lutas","lutar"
"8241",-1,"ufc",NA
"8242",-1,"boxe","boxar"
"8243",1,"performance",NA
"8244",1,"vma",NA
"8245",1,"mulheeeeer",NA
"8246",1,"boys",NA
"8247",1,"dont",NA
"8248",1,"cry",NA
"8249",1,"surpreendente",NA
"8250",1,"queria","querer"
"8251",1,"comprar",NA
"8252",1,"mansao",NA
"8253",1,"salario","salariar"
"8254",1,"professor",NA
"8255",1,"congelado","congelar"
"8256",1,"dificil",NA
"8257",1,"comprar",NA
"8258",1,"picole",NA
"8259",1,"chupar",NA
"8260",1,"gostoso",NA
"8261",-1,"cupom",NA
"8262",-1,"favorrrrrrrrr",NA
"8263",1,"votacao",NA
"8264",1,"rival",NA
"8265",1,"premiacao",NA
"8266",1,"nivel",NA
"8267",1,"desceu","descer"
"8268",1,"joelma",NA
"8269",1,"queria","querer"
"8270",1,"vender",NA
"8271",1,"vacilo","vacilar"
"8272",1,"especial",NA
"8273",1,"loja",NA
"8274",1,"conveniencia",NA
"8275",1,"posto","pôr"
"8276",1,"posto","postar"
"8277",1,"interior",NA
"8278",1,"suica",NA
"8279",1,"tocando","tocar"
"8280",1,"silenciaram","silenciar"
"8281",1,"live",NA
"8282",1,"ludmilla",NA
"8283",1,"tiktok",NA
"8284",1,"falei","falar"
"8285",1,"antigas","antigo"
"8286",1,"coracao",NA
"8287",1,"empolgado","empolgar"
"8288",1,"multimilionario",NA
"8289",1,"pagava","pagar"
"8290",1,"produzir",NA
"8291",1,"am",NA
"8292",1,"album",NA
"8293",1,"taylor",NA
"8294",1,"swift",NA
"8295",1,"parceria",NA
"8296",1,"gloria","gloriar"
"8297",1,"groove",NA
"8298",1,"lgbt",NA
"8299",1,"vtnc",NA
"8300",1,"ur",NA
"8301",1,"baby",NA
"8302",1,"melhores","melhor"
"8303",1,"melhores","melhorar"
"8304",-1,"colocou","colocar"
"8305",-1,"venda","vendar"
"8306",-1,"venda","vender"
"8307",-1,"barra","barrar"
"8308",-1,"barra","barrir"
"8309",-1,"mandei","mandar"
"8310",-1,"direct",NA
"8311",-1,"falei","falar"
"8312",-1,"vender",NA
"8313",-1,"apegado","apegar"
"8314",-1,"juro","jurar"
"8315",-1,"juroooo",NA
"8316",-1,"video",NA
"8317",-1,"travada","travado"
"8318",-1,"travada","travar"
"8319",-1,"feio",NA
"8320",-1,"usando","usar"
"8321",-1,"smc",NA
"8322",1,"musicas","musicar"
"8323",1,"antigas","antigo"
"8324",-1,"curto","curtir"
"8325",-1,"goals",NA
"8326",-1,"projeto",NA
"8327",-1,"solo",NA
"8328",1,"pensando","pensar"
"8329",1,"nisso",NA
"8330",-1,"aguento","aguentar"
"8331",-1,"celebridade",NA
"8332",-1,"mimada","mimado"
"8333",-1,"mimada","mimar"
"8334",-1,"militancia",NA
"8335",-1,"campanha",NA
"8336",-1,"lula",NA
"8337",-1,"discordancia",NA
"8338",-1,"contradicao",NA
"8339",-1,"critica","criticar"
"8340",-1,"mega",NA
"8341",-1,"chilique",NA
"8342",-1,"twitter",NA
"8343",-1,"deleite","deleitar"
"8344",-1,"minion",NA
"8345",-1,"deus",NA
"8346",-1,"durou","durar"
"8347",-1,"semana",NA
"8348",-1,"felipe",NA
"8349",-1,"neto",NA
"8350",-1,"peidao",NA
"8351",-1,"drogada","drogado"
"8352",-1,"drogada","drogar"
"8353",-1,"parabens",NA
"8354",-1,"referencia","referenciar"
"8355",1,"religiao",NA
"8356",1,"viciei","viciar"
"8357",1,"musica","musicar"
"8358",1,"ret",NA
"8359",1,"paguei","pagar"
"8360",1,"lingua",NA
"8361",1,"show",NA
"8362",1,"rock",NA
"8363",1,"rio","rir"
"8364",1,"pica","picar"
"8365",1,"show",NA
"8366",1,"gosto","gostar"
"8367",1,"sam",NA
"8368",1,"smith",NA
"8369",1,"rock",NA
"8370",1,"rio","rir"
"8371",1,"pqppppp",NA
"8372",1,"emociona","emocionar"
"8373",1,"apresentacao",NA
"8374",1,"vma",NA
"8375",1,"viciado","viciar"
"8376",1,"musica","musicar"
"8377",1,"festa",NA
"8378",1,"lnnon",NA
"8379",1,"canso","cansar"
"8380",1,"apresentacao",NA
"8381",1,"vma",NA
"8382",1,"mulher",NA
"8383",1,"deusssssss",NA
"8384",-1,"video",NA
"8385",-1,"drogadona",NA
"8386",-1,"reviro","revirar"
"8387",-1,"matou","matar"
"8388",-1,"engajamento",NA
"8389",1,"coracao",NA
"8390",1,"pqp",NA
"8391",1,"dms",NA
"8392",1,"amo","amar"
"8393",1,"musicas","musicar"
"8394",1,"antigas","antigo"
"8395",1,"assistindo","assistir"
"8396",1,"video",NA
"8397",1,"vma",NA
"8398",1,"gravado","gravar"
"8399",1,"plateiafilho",NA
"8400",1,"transformou","transformar"
"8401",1,"bglh",NA
"8402",1,"baile","bailar"
"8403",1,"favelafunk",NA
"8404",1,"tocando","tocar"
"8405",1,"krlhela",NA
"8406",1,"fodasem",NA
"8407",1,"comparacao",NA
"8408",-1,"nd",NA
"8409",-1,"forcado","forcar"
"8410",-1,"bebada",NA
"8411",1,"trequinho",NA
"8412",1,"assistir",NA
"8413",1,"vma",NA
"8414",1,"aiiiiiiiiiiiiiiiiiiiiii",NA
"8415",1,"mulher",NA
"8416",1,"chegando","chegar"
"8417",1,"incrivel",NA
"8418",1,"musicas","musicar"
"8419",1,"epoca",NA
"8420",1,"furacao",NA
"8421",-1,"cassiane",NA
"8422",-1,"cantando","cantar"
"8423",-1,"palacio",NA
"8424",-1,"alvorada","alvorar"
"8425",1,"gostosa","gostoso"
"8426",1,"ouvindo","ouvir"
"8427",1,"antigas","antigo"
"8428",1,"bomm",NA
"8429",1,"amor",NA
"8430",1,"amor",NA
"8431",1,"amor",NA
"8432",1,"amor",NA
"8433",1,"amor",NA
"8434",1,"amor",NA
"8435",1,"amor",NA
"8436",1,"antigas","antigo"
"8437",1,"amor",NA
"8438",1,"amor",NA
"8439",1,"amor",NA
"8440",1,"amor",NA
"8441",1,"amor",NA
"8442",1,"amor",NA
"8443",1,"amor",NA
"8444",1,"amo","amar"
"8445",1,"antigas","antigo"
"8446",1,"condicoes",NA
"8447",1,"simplesmente",NA
"8448",1,"entregou","entregar"
"8449",1,"pqp",NA
"8450",1,"legal",NA
"8451",1,"ficar",NA
"8452",1,"diminuindo","diminuir"
"8453",1,"chato",NA
"8454",1,"mulher",NA
"8455",-1,"deus",NA
"8456",-1,"bunda",NA
"8457",-1,"horrorosa","horroroso"
"8458",1,"consigo","comigo"
"8459",1,"consigo","conseguir"
"8460",1,"performance",NA
"8461",1,"vma",NA
"8462",1,"falando","falar"
"8463",1,"frances",NA
"8464",1,"religiao",NA
"8465",1,"canso","cansar"
"8466",1,"vma",NA
"8467",1,"deus",NA
"8468",1,"orgulho","orgulhar"
"8469",1,"mulher",NA
"8470",-1,"queria","querer"
"8471",-1,"desver",NA
"8472",-1,"video",NA
"8473",-1,"travada","travado"
"8474",-1,"travada","travar"
"8475",-1,"desconfortavel",NA
"8476",1,"caras","cara"
"8477",1,"caras","caro"
"8478",1,"nocao",NA
"8479",1,"ficando","ficar"
"8480",1,"super",NA
"8481",1,"friendly",NA
"8482",1,"artistas","artista"
"8483",1,"americanos","americano"
"8484",1,"causa","causar"
"8485",1,"festinhas","festa"
"8486",1,"mana","manar"
"8487",1,"mana","manir"
"8488",1,"mana","mano"
"8489",1,"festa",NA
"8490",1,"conhecida","conhecer"
"8491",1,"conhecida","conhecido"
"8492",1,"otimos",NA
"8493",1,"afters",NA
"8494",-1,"video",NA
"8495",-1,"traumatizada","traumatizado"
"8496",-1,"traumatizada","traumatizar"
"8497",1,"antigas","antigo"
"8498",1,"melhores","melhor"
"8499",1,"melhores","melhorar"
"8500",1,"tocar",NA
"8501",1,"enterro","enterrar"
"8502",-1,"professora","professor"
"8503",-1,"professora","professorar"
"8504",-1,"falando","falar"
"8505",-1,"desmaiei","desmaiar"
"8506",1,"emocionei","emocionar"
"8507",1,"ganhando","ganhar"
"8508",1,"vma",NA
"8509",1,"cheguei","chegar"
"8510",1,"avo",NA
"8511",1,"falei","falar"
"8512",1,"heim",NA
"8513",1,"menino",NA
"8514",1,"ganhou","ganhar"
"8515",1,"trofeu","troféu"
"8516",1,"bonita","bonito"
"8517",-1,"droga","drogar"
"8518",-1,"mundo",NA
"8519",-1,"desconfiava","desconfiar"
"8520",-1,"brincar",NA
"8521",-1,"estatua","estatuir"
"8522",-1,"ninguem",NA
"8523",-1,"imaginava","imaginar"
"8524",-1,"supreendendo",NA
"8525",1,"gostosona",NA
"8526",1,"storys",NA
"8527",1,"adoro","adorar"
"8528",1,"pop",NA
"8529",1,"star",NA
"8530",1,"brasil",NA
"8531",1,"america",NA
"8532",1,"latina","latinar"
"8533",1,"latina","latino"
"8534",1,"artistas","artista"
"8535",1,"influentes","influente"
"8536",1,"sucedidas","suceder"
"8537",1,"sucedidas","sucedido"
"8538",1,"historia","historiar"
"8539",1,"pais","pai"
"8540",1,"figura","figurar"
"8541",1,"publica","publicar"
"8542",1,"continha","conta"
"8543",1,"continha","conter"
"8544",1,"pessoa",NA
"8545",1,"real",NA
"8546",1,"assessoria",NA
"8547",1,"imprensa","imprensar"
"8548",1,"lindo","lindar"
"8549",1,"passei","passar"
"8550",1,"admirar",NA
"8551",1,"larissa",NA
"8552",1,"artista",NA
"8553",1,"tornou","tornar"
"8554",1,"documentarios",NA
"8555",1,"netflixbrasil",NA
"8556",1,"fitness",NA
"8557",1,"park",NA
"8558",1,"passe","passar"
"8559",1,"lapirevibe",NA
"8560",1,"besteira",NA
"8561",1,"admiravel",NA
"8562",1,"carreira",NA
"8563",1,"atoa",NA
"8564",1,"atualmente",NA
"8565",1,"cenario",NA
"8566",1,"internacional",NA
"8567",1,"amo","amar"
"8568",1,"ritmo","ritmar"
"8569",1,"perfeito","perfazer"
"8570",1,"musica","musicar"
"8571",1,"gostosinha",NA
"8572",1,"simplesmente",NA
"8573",1,"chorei","chorar"
"8574",1,"assistindo","assistir"
"8575",1,"vma",NA
"8576",-1,"video",NA
"8577",-1,"drogadaca",NA
"8578",-1,"comecaram",NA
"8579",-1,"comparar",NA
"8580",-1,"amy",NA
"8581",-1,"winehouse",NA
"8582",1,"consegui","conseguir"
"8583",1,"falar",NA
"8584",1,"incrivel",NA
"8585",1,"sol",NA
"8586",1,"tristes","triste"
"8587",1,"https",NA
"8588",-1,"fracassada","fracassado"
"8589",-1,"fracassada","fracassar"
"8590",-1,"convidada","convidado"
"8591",-1,"convidada","convidar"
"8592",-1,"festa",NA
"8593",-1,"gabigol",NA
"8594",1,"brasil",NA
"8595",1,"estrela","estrelar"
"8596",1,"estrela","estrelo"
"8597",1,"mundial",NA
"8598",1,"independente",NA
"8599",1,"gostam","gostar"
